0			 128	128   128		192		128		128
128    128  128   128   192   0     128
128    128  128   128   128   0     128
128    128  128   0     192   0     128
128    128  128   128   128   128   128
128    128  128   128   128   0     128
0      128  0     128   128   0     128
128    128	128   128   0     0     128
