     46		46	32	 0		0		0		0
      0    0   0   0    0   0   0
      0    0   0   0    0   0   0
      0    0   0   0    0   0   0
      0    0   0   0    0   0   0
      0    0   0   0    0   0   0
      0    0   0   0    0   0   0
      0    0   0   0    0   0   0
